,0,1
794016,-1.2272233721038161e-05,-2.0774280438159624e-05
794474,0.0005424991099919075,0.0009183406314226396
794800,-1.2882118803679147e-05,-2.180660087948483e-05
795021,-9.839282971192742e-06,-2.0989134781346936e-05
795113,-1.2180395546936219e-05,0.00021096726535078572
795125,-1.2882133338774488e-05,-2.1806711357822346e-05
795149,-1.2882133370751407e-05,-2.180671228283908e-05
796080,-1.093829740761232e-05,-1.851619630833038e-05
796609,3.3399734563872365e-05,5.6539981482551884e-05
796987,-1.1541556294607372e-05,-1.9537384686567942e-05
797279,-1.1541556294607372e-05,-1.9537384686567942e-05
797561,-8.735683696197039e-06,-1.1262978980075776e-05
797613,-8.735683696197039e-06,-1.1262978980075776e-05
797799,-7.90639373606847e-06,-9.154232088907943e-06
799768,-1.2882033647905135e-05,-2.1806091077939984e-05
799769,-1.2882033647905135e-05,-2.1806091077939984e-05
799845,-1.2882033647905135e-05,-2.1806091077939984e-05
799846,-1.2882033647905135e-05,-2.1806091077939984e-05
801486,9.121364588348205e-06,2.3734376760365904e-05
801491,0.0019850244118935962,0.0007405378100752439
801494,6.498086005626519e-06,1.100219785821481e-05
801513,0.0002245161310960291,0.0007446400166961533
801539,1.6795272365051598e-05,2.843167925991931e-05
801552,0.0003181478135110467,0.001046966201979188
801557,1.6795272365051598e-05,2.843167925991931e-05
801573,2.3843707332807704e-05,4.0362576987370504e-05
801583,7.881918436036455e-05,0.00016384200698887685
801605,1.8285234448850987e-05,4.270102572064168e-05
801624,2.1399033146848452e-05,4.9145718600058166e-05
801630,2.1399033146848452e-05,4.9145718600058166e-05
801643,2.996932537431081e-05,6.688382778751666e-05
801657,9.816337035121805e-05,0.00016617047173176437
801702,5.1840439212942497e-05,8.775598886451435e-05
801725,7.699755192810745e-05,0.001822571418315895
801730,2.1399033146848452e-05,4.9145718600058166e-05
801758,4.554433796722602e-05,7.70985625885223e-05
801764,2.3843707332807704e-05,4.0362576987370504e-05
801781,9.816337035121805e-05,0.00016617047173176437
801788,1.6545308642862155e-05,3.9099865677835865e-05
801798,2.996932537431081e-05,6.688382778751666e-05
801802,4.549246239245455e-05,9.901238210651487e-05
801810,0.00016101666930167056,3.34586991778295e-05
801863,1.2448993090584248e-05,2.1073670770546305e-05
801871,0.00032323981754562214,0.0010633780106086008
801873,1.6795272365051598e-05,2.843167925991931e-05
801894,4.554433796722602e-05,7.70985625885223e-05
801906,0.00018606988181902115,4.1420611296410314e-05
801919,0.0006526980075236141,0.0011049576436983565
801925,1.6795272365051598e-05,2.843167925991931e-05
802206,0.00022709767154089372,0.0003844317370186195
803099,-1.2055962199310834e-05,-1.913939828046259e-05
804169,0.00010389235767047286,2.2751090601001883e-05
804311,0.00010389235767047286,2.2751090601001883e-05
804424,-5.309306686395541e-06,0.002490245755308391
804456,-1.2055962199310834e-05,-1.913939828046259e-05
804548,-2.187344907611099e-06,1.272169004969261e-05
804914,0.00013651280982677325,2.5672181098254886e-05
804949,0.00022709767154089372,0.0003844317370186195
826231,8.813963173801968e-05,0.00014920231416147206
826280,7.206798936802684e-05,0.0001219963360450175
826823,4.650607689725997e-05,7.872528662241133e-05
826954,4.650607689725997e-05,7.872528662241133e-05
827137,0.0004572694282160229,0.00012760846173330096
827454,5.749495731281576e-05,9.732719632319823e-05
827482,5.749495731281576e-05,9.732719632319823e-05
827550,4.650607689725997e-05,7.872528662241133e-05
827674,4.8035553934611644e-05,0.00010427587070774795
827712,2.2460355787577607e-05,3.8021044570992846e-05
827808,0.00019964902804216477,0.0007306509763218374
827839,0.0010470509009801168,0.00038263381653823764
828817,2.3028361743075524e-05,9.413126319754472e-05
828913,-1.2784671888910858e-05,1.05229807381675e-05
828963,-5.646198888264914e-06,0.00020253160291695837
831183,796.9237926919724,50516.395929455146
833162,0.0001754743544110729,0.00029704679552202643
833356,0.00045429155622366257,0.0007690335970479657
833829,0.00020238231315240483,0.0003425964241696001
834394,0.00045429155622366257,0.0007690335970479657
834752,0.0005738246442822105,0.01816806105919047
835175,0.000310014635905614,0.0005247991885130606
837670,0.0004048390020619963,0.0008427593315518604
844292,2.5975911754982926e-05,0.001543952788287041
844333,5.432661807356822e-05,9.19653484245858e-05
844774,1.0788740633487235e-05,2.718537907863648e-05
844939,0.00013670642194109678,0.0015319629905432555
845155,5.354067902724976e-06,9.06354207182961e-06
845389,5.432661807356822e-05,9.19653484245858e-05
845765,0.00013670642194109678,0.0015319629905432555
845873,3.682670027873323e-05,8.107667694197297e-05
845977,1.302323044507748e-05,0.001022032972763333
846346,84591.34569651942,610.7750711317284
846436,0.0001293987216329875,2.3414268257483972e-05
846500,2.2443362352177765e-05,0.0014016110222443224
847569,2.863287196715936e-05,0.0016510132609887417
847704,2.5975911754982926e-05,0.001543952788287041
847741,0.00013670642194109678,0.0015319629905432555
847890,2.5975911754982926e-05,0.001543952788287041
848203,5.432661807356822e-05,9.19653484245858e-05
848293,1.302323044507748e-05,0.001022032972763333
848468,8.360958744112603e-06,2.2160549225219362e-05
848765,0.0019520731601571624,0.0007279683235668681
849055,2.863287196715936e-05,0.0016510132609887417
849154,-1.1193513648567303e-05,-1.751284024726247e-05
849550,-1.1507676395268354e-05,3.6598693884504833e-06
850184,1.3671731604018718e-05,3.315236448175691e-05
850386,2.2443362352177765e-05,0.0014016110222443224
850645,3.921017912398325e-05,6.63748513597397e-05
850692,0.00013670642194109678,0.0015319629905432555
850854,3.0342939767848405e-05,6.76571051426738e-05
850867,0.0001293987216329875,2.3414268257483972e-05
851051,5.432661807356822e-05,9.19653484245858e-05
851139,0.0001592269647877216,4.977898718578384e-05
852248,2.2443362352177765e-05,0.0014016110222443224
852694,6.853039252307685e-05,0.002502255390994212
853524,7.433869446637581e-06,1.2584231701605348e-05
853527,2.8366588102924682e-05,6.35666096619132e-05
853677,2.818487680495135e-05,4.7712185906841984e-05
854127,5.432661807356822e-05,9.19653484245858e-05
854299,5.432661807356822e-05,9.19653484245858e-05
854604,1.2532942234799513e-05,2.1216337863179157e-05
855145,2.5975911754982926e-05,0.001543952788287041
855199,5.432661807356822e-05,9.19653484245858e-05
855238,-1.2882075147824142e-05,-2.180653076905606e-05
855667,3.5411894517741126e-05,5.994566432077998e-05
856189,4.4254456416907076e-05,9.645005580699622e-05
856198,2.0907471296870852e-05,0.0013397232974504396
856252,2.5975911754982926e-05,0.001543952788287041
856325,-1.288213069470853e-05,-2.180670255942556e-05
856497,3.693587250619282e-05,0.001985577233184335
856592,79156.0371543299,-1637.8433835095998
856687,1.302323044507748e-05,0.001022032972763333
856852,3.682670027873323e-05,8.107667694197297e-05
857127,1.97844539905773e-05,3.3491096460155986e-05
857432,3.736526212678915e-05,0.002002879202088242
857561,0.00013670642194109678,0.0015319629905432555
858126,0.003917027509171331,0.0014777430002275815
858357,4.259253519187508e-05,-3.4754181394938004e-06
858367,-1.2882114307943e-05,-2.180658312009123e-05
858377,4.259253519187508e-05,-3.4754181394938004e-06
858393,4.259253519187508e-05,-3.4754181394938004e-06
858459,4.240931641455803e-05,7.179069483610104e-05
858469,4.127268059180223e-05,6.98665968539062e-05
858479,8.979660282576455e-05,0.00019070956810728236
858539,0.0003774992897823539,0.00014056545629117137
858546,1.3472523221005842e-05,2.280646938743228e-05
858549,5.346913360961888e-05,9.051378485237857e-05
858553,5.620930364246603e-05,9.515238901205674e-05
858563,0.00017309515973783056,0.00029301578945795434
858567,8.414902653223986e-06,1.4244925457220494e-05
858568,4.019878918128234e-05,6.804871266029704e-05
858574,1.8269070522106374e-05,3.0926068293943656e-05
858583,-1.279766440148788e-05,-2.024172270590308e-05
858590,4.218401552258891e-05,7.140930531542463e-05
858595,1.846145204396046e-06,0.00043481917113141364
858603,4.612405568737918e-05,7.807900829246015e-05
858611,3.1094974413475184e-05,5.263776812175182e-05
858618,0.00010126052618171665,0.00017141406733211582
858653,4.92683495350235e-05,8.340167130075061e-05
858665,4.8826915412563775e-05,8.26544112836966e-05
858730,4.92683495350235e-05,8.340167130075061e-05
858732,3.697662805656744e-05,8.138698553156044e-05
858760,1.5304189409842927e-05,3.653109580562481e-05
858772,4.1113284935471184e-05,6.959677176606618e-05
858776,1.8269070522106374e-05,3.0926068293943656e-05
858804,1.3077203385329925e-05,2.2137271669995e-05
858815,5.620930364246603e-05,9.515238901205674e-05
858816,2.3027035144993908e-05,3.8980354413535015e-05
858833,1.3472523221005842e-05,2.280646938743228e-05
858849,5.346913360961888e-05,9.051378485237857e-05
858882,2.48940231176548e-05,4.214079306860866e-05
858890,1.8269070522106374e-05,3.0926068293943656e-05
858902,1.9275331139531923e-05,3.262946702974666e-05
858917,3.697662805656744e-05,8.138698553156044e-05
858930,9.787524815125013e-05,0.0034120452578416806
